Time,Time Code,Country Name,Country Code,GDP per capita (constant 2010 US$) [NY.GDP.PCAP.KD],Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS]
2008,YR2008,Afghanistan,AFG,412.014286663305,0.0161232819352242
2008,YR2008,Albania,ALB,3775.58131429173,1.01368709714932
2008,YR2008,Algeria,DZA,4409.81203227677,30.4892300520232
2008,YR2008,American Samoa,ASM,10416.0057817659,0
2008,YR2008,Andorra,AND,44317.5502434378,..
2008,YR2008,Angola,AGO,3652.15426594294,56.1400338218386
2008,YR2008,Antigua and Barbuda,ATG,16558.4579093215,0
2008,YR2008,Argentina,ARG,10201.4759370923,4.05082856382955
2008,YR2008,Armenia,ARM,3627.79670232372,0
2008,YR2008,Aruba,ABW,27365.9311941508,0
2008,YR2008,Australia,AUS,51841.2730313421,1.06849392784859
2008,YR2008,Austria,AUT,48053.4823567215,0.0758808324887817
2008,YR2008,Azerbaijan,AZE,5267.37198868499,37.0303237123398
2008,YR2008,"Bahamas, The",BHS,30190.7510358741,0
2008,YR2008,Bahrain,BHR,21562.6624712122,4.16265576286775
2008,YR2008,Bangladesh,BGD,720.357003907352,0.209688748167741
2008,YR2008,Barbados,BRB,17446.2217713416,0.500151560445016
2008,YR2008,Belarus,BLR,5560.14622910331,1.12542137024776
2008,YR2008,Belgium,BEL,44556.8205778637,0
2008,YR2008,Belize,BLZ,4348.22547442813,5.75407427021011
2008,YR2008,Benin,BEN,1049.36786915158,0
2008,YR2008,Bermuda,BMU,94903.19153445,0
2008,YR2008,Bhutan,BTN,1928.76867961222,0
2008,YR2008,Bolivia,BOL,1878.1103131111,6.32500013027097
2008,YR2008,Bosnia and Herzegovina,BIH,4680.98609378614,0
2008,YR2008,Botswana,BWA,6657.83238251693,0
2008,YR2008,Brazil,BRA,10710.8722205603,2.41585708164534
2008,YR2008,British Virgin Islands,VGB,..,..
2008,YR2008,Brunei Darussalam,BRN,35844.4160068892,22.7403094230159
2008,YR2008,Bulgaria,BGR,6920.61843796227,0.036173295760172
2008,YR2008,Burkina Faso,BFA,616.353254308186,0
2008,YR2008,Burundi,BDI,229.148545082546,0
2008,YR2008,Cabo Verde,CPV,3455.1017668217,0
2008,YR2008,Cambodia,KHM,763.508498039057,0
2008,YR2008,Cameroon,CMR,1286.00107956163,8.91212604027285
2008,YR2008,Canada,CAN,48495.2040370934,2.61318058233929
2008,YR2008,Cayman Islands,CYM,85528.6770181655,0
2008,YR2008,Central African Republic,CAF,441.296784922234,0
2008,YR2008,Chad,TCD,806.0779470248,32.179647550427
2008,YR2008,Channel Islands,CHI,..,..
2008,YR2008,Chile,CHL,12553.7948363739,0.0304295151834917
2008,YR2008,China,CHN,3796.63336331895,2.0327409369062
2008,YR2008,Colombia,COL,6126.92597177956,5.46509649794321
2008,YR2008,Comoros,COM,1289.67922875261,0
2008,YR2008,"Congo, Dem. Rep.",COD,324.04031280739,3.30324751629461
2008,YR2008,"Congo, Rep.",COG,2563.69236638513,51.7192853149138
2008,YR2008,Costa Rica,CRI,8034.32992249851,0
2008,YR2008,Cote d'Ivoire,CIV,1206.15073705977,4.9063849593862
2008,YR2008,Croatia,HRV,15207.5056777016,0.392884814034054
2008,YR2008,Cuba,CUB,5511.04696456554,1.93652803390099
2008,YR2008,Curacao,CUW,..,..
2008,YR2008,Cyprus,CYP,32725.6302483256,0
2008,YR2008,Czech Republic,CZE,20520.7799617785,0.0406004297312694
2008,YR2008,Denmark,DNK,60504.7769830456,1.59752845688072
2008,YR2008,Djibouti,DJI,..,0
2008,YR2008,Dominica,DMA,7007.66041912456,0
2008,YR2008,Dominican Republic,DOM,5207.00262280854,0
2008,YR2008,Ecuador,ECU,4596.14518230386,18.3921620812363
2008,YR2008,"Egypt, Arab Rep.",EGY,2497.34022161353,12.4827603164551
2008,YR2008,El Salvador,SLV,3009.37036169881,0
2008,YR2008,Equatorial Guinea,GNQ,20532.9522638923,46.9756727112966
2008,YR2008,Eritrea,ERI,488.883713294106,0
2008,YR2008,Estonia,EST,16762.2845005182,0.694750137412131
2008,YR2008,Eswatini,SWZ,4010.34211568285,0
2008,YR2008,Ethiopia,ETH,294.805427784673,0
2008,YR2008,Faroe Islands,FRO,..,0
2008,YR2008,Fiji,FJI,3659.09210381641,0
2008,YR2008,Finland,FIN,49440.9681797545,0
2008,YR2008,France,FRA,41456.4834259857,0.0132120874102045
2008,YR2008,French Polynesia,PYF,..,..
2008,YR2008,Gabon,GAB,8826.626396463,41.8389276100022
2008,YR2008,"Gambia, The",GMB,808.705243613652,0
2008,YR2008,Georgia,GEO,3107.73371855191,0.152984028653762
2008,YR2008,Germany,DEU,42102.8532926964,0.0320611287320169
2008,YR2008,Ghana,GHA,1207.83445550869,0.549994559353993
2008,YR2008,Gibraltar,GIB,..,..
2008,YR2008,Greece,GRC,29874.7434421564,0.00658253062705821
2008,YR2008,Greenland,GRL,43305.7027608534,0
2008,YR2008,Grenada,GRD,7869.21693735805,0
2008,YR2008,Guam,GUM,30054.0138683035,0
2008,YR2008,Guatemala,GTM,2909.50971461775,0.813814803877009
2008,YR2008,Guinea,GIN,679.034406048802,0
2008,YR2008,Guinea-Bissau,GNB,542.645951129504,0
2008,YR2008,Guyana,GUY,2822.65302049888,0
2008,YR2008,Haiti,HTI,687.447964430153,0
2008,YR2008,Honduras,HND,1960.93922466572,0
2008,YR2008,"Hong Kong SAR, China",HKG,31553.6264533444,0
2008,YR2008,Hungary,HUN,13909.3230894709,0.202814173299574
2008,YR2008,Iceland,ISL,47889.3849432345,0
2008,YR2008,India,IND,1192.51173233371,1.59691520572037
2008,YR2008,Indonesia,IDN,2885.30927484934,4.71539311236693
2008,YR2008,"Iran, Islamic Rep.",IRN,6316.37162536933,30.6672070203904
2008,YR2008,Iraq,IRQ,4436.25206984141,52.3646995723911
2008,YR2008,Ireland,IRL,51202.3593236575,0
2008,YR2008,Isle of Man,IMN,67152.2209281535,..
2008,YR2008,Israel,ISR,30039.8370606234,0.0014149941935315
2008,YR2008,Italy,ITA,37653.7480014558,0.0860548415341425
2008,YR2008,Jamaica,JAM,5041.74115405343,0
2008,YR2008,Japan,JPN,45165.7879187717,0.00263076044980176
2008,YR2008,Jordan,JOR,3787.19549905151,0.00274496256720668
2008,YR2008,Kazakhstan,KAZ,8698.42365362226,21.4498726115124
2008,YR2008,Kenya,KEN,897.601930611382,0
2008,YR2008,Kiribati,KIR,1582.82972456681,0
2008,YR2008,"Korea, Dem. People’s Rep.",PRK,..,..
2008,YR2008,"Korea, Rep.",KOR,21664.606416493,0.00281706046342036
2008,YR2008,Kosovo,XKX,3120.58212212803,0
2008,YR2008,Kuwait,KWT,47900.4421983109,55.5170130121064
2008,YR2008,Kyrgyz Republic,KGZ,880.278819131137,0.393810988631904
2008,YR2008,Lao PDR,LAO,1010.39066541789,0
2008,YR2008,Latvia,LVA,13344.6528189506,0
2008,YR2008,Lebanon,LBN,6778.85215269321,0
2008,YR2008,Lesotho,LSO,1108.88088202763,0
2008,YR2008,Liberia,LBR,495.679015083664,0
2008,YR2008,Libya,LBY,11844.9252400819,62.7574477960114
2008,YR2008,Liechtenstein,LIE,..,..
2008,YR2008,Lithuania,LTU,13394.8792058248,0.118687683020777
2008,YR2008,Luxembourg,LUX,108577.352298054,0
2008,YR2008,"Macao SAR, China",MAC,43006.8305155031,0
2008,YR2008,Madagascar,MDG,516.709644631634,0
2008,YR2008,Malawi,MWI,437.895476144955,0
2008,YR2008,Malaysia,MYS,8850.00922143873,7.2880494172506
2008,YR2008,Maldives,MDV,7572.79543550442,0
2008,YR2008,Mali,MLI,686.172723660729,0
2008,YR2008,Malta,MLT,21161.6408757838,0
2008,YR2008,Marshall Islands,MHL,2645.83803896903,..
2008,YR2008,Mauritania,MRT,1662.43915828703,5.95592638407673
2008,YR2008,Mauritius,MUS,7456.36924572352,0
2008,YR2008,Mexico,MEX,9587.63633933012,5.96918709176854
2008,YR2008,"Micronesia, Fed. Sts.",FSM,2774.14558159908,..
2008,YR2008,Moldova,MDA,2415.74296711919,0.0977505443322621
2008,YR2008,Monaco,MCO,169963.631621314,..
2008,YR2008,Mongolia,MNG,2601.20051595729,1.39882511681656
2008,YR2008,Montenegro,MNE,6932.07225426566,0
2008,YR2008,Morocco,MAR,2691.26781170261,0.0164866522976025
2008,YR2008,Mozambique,MOZ,439.642486440213,0.517830746735451
2008,YR2008,Myanmar,MMR,818.651189440208,1.64362656410392
2008,YR2008,Namibia,NAM,5185.03611206718,0
2008,YR2008,Nauru,NRU,3967.31668412153,..
2008,YR2008,Nepal,NPL,547.698793266859,0
2008,YR2008,Netherlands,NLD,52727.5193016764,0.0722102581289522
2008,YR2008,New Caledonia,NCL,..,..
2008,YR2008,New Zealand,NZL,33941.4438621508,1.08246991970826
2008,YR2008,Nicaragua,NIC,1530.57341792369,0
2008,YR2008,Niger,NER,462.643122661151,0
2008,YR2008,Nigeria,NGA,2072.27348562123,16.8549398979499
2008,YR2008,North Macedonia,MKD,4418.40669877812,0
2008,YR2008,Northern Mariana Islands,MNP,17494.3302803346,..
2008,YR2008,Norway,NOR,90862.3997055782,9.26359908875433
2008,YR2008,Oman,OMN,18647.2657595987,37.9845339252242
2008,YR2008,Pakistan,PAK,987.8456798175,1.06463004615425
2008,YR2008,Palau,PLW,10435.531865043,..
2008,YR2008,Panama,PAN,7814.53724481353,0
2008,YR2008,Papua New Guinea,PNG,1736.78630598941,8.68843880600728
2008,YR2008,Paraguay,PRY,4037.05313652334,0
2008,YR2008,Peru,PER,4716.1972623181,1.47199630057455
2008,YR2008,Philippines,PHL,2105.11294450158,0.23901617853427
2008,YR2008,Poland,POL,11801.54754645,0.0560088133427876
2008,YR2008,Portugal,PRT,22859.369406683,0
2008,YR2008,Puerto Rico,PRI,26790.8380811361,0
2008,YR2008,Qatar,QAT,65046.8614399424,31.1069654407222
2008,YR2008,Romania,ROU,8913.9797644699,0.853472715152506
2008,YR2008,Russian Federation,RUS,11087.8210530057,11.571504085963
2008,YR2008,Rwanda,RWA,565.971886784181,0
2008,YR2008,Samoa,WSM,3783.2873918886,0
2008,YR2008,San Marino,SMR,72918.1351021803,..
2008,YR2008,Sao Tome and Principe,STP,1056.09632215078,0
2008,YR2008,Saudi Arabia,SAU,19832.6513319799,54.2795735992013
2008,YR2008,Senegal,SEN,1278.77289978093,0
2008,YR2008,Serbia,SRB,5806.89031544951,0.375929343620654
2008,YR2008,Seychelles,SYC,10645.0866961106,0
2008,YR2008,Sierra Leone,SLE,386.653814008902,0
2008,YR2008,Singapore,SGP,43216.2611731782,0
2008,YR2008,Sint Maarten (Dutch part),SXM,..,..
2008,YR2008,Slovak Republic,SVK,16773.0610731439,0.00828401070540447
2008,YR2008,Slovenia,SVN,25430.3496482875,0.000176762045647136
2008,YR2008,Solomon Islands,SLB,1329.96028882875,0
2008,YR2008,Somalia,SOM,..,..
2008,YR2008,South Africa,ZAF,7432.11676075707,0.132951205241901
2008,YR2008,South Sudan,SSD,1508.23264126216,62.7340897726552
2008,YR2008,Spain,ESP,32072.7645931733,0.00317652477068801
2008,YR2008,Sri Lanka,LKA,2538.08761923669,0
2008,YR2008,St. Kitts and Nevis,KNA,16542.4817808203,0
2008,YR2008,St. Lucia,LCA,8857.59735245812,0
2008,YR2008,St. Martin (French part),MAF,..,..
2008,YR2008,St. Vincent and the Grenadines,VCT,6642.27211018822,0
2008,YR2008,Sudan,SDN,1435.50853834829,22.9139503242131
2008,YR2008,Suriname,SUR,7797.33776081036,10.3113102261342
2008,YR2008,Sweden,SWE,53059.453925369,0
2008,YR2008,Switzerland,CHE,75793.6330393036,0
2008,YR2008,Syrian Arab Republic,SYR,..,..
2008,YR2008,Tajikistan,TJK,707.125187558696,0.0898469875812312
2008,YR2008,Tanzania,TZA,703.588494527695,0
2008,YR2008,Thailand,THA,4801.87746520097,1.9756435486137
2008,YR2008,Timor-Leste,TLS,693.991612776827,..
2008,YR2008,Togo,TGO,503.451089461047,0
2008,YR2008,Tonga,TON,3373.10074388628,0
2008,YR2008,Trinidad and Tobago,TTO,17064.5316567346,9.24056043656178
2008,YR2008,Tunisia,TUN,3965.64828951732,5.94840829051283
2008,YR2008,Turkey,TUR,10602.8565769792,0.11175802640787
2008,YR2008,Turkmenistan,TKM,3949.04423321621,20.7216065810787
2008,YR2008,Turks and Caicos Islands,TCA,..,0
2008,YR2008,Tuvalu,TUV,3319.18126820326,..
2008,YR2008,Uganda,UGA,770.588634533878,0
2008,YR2008,Ukraine,UKR,3322.00512728069,0.671635907906465
2008,YR2008,United Arab Emirates,ARE,42456.7958854415,27.341497347522
2008,YR2008,United Kingdom,GBR,41024.8110611627,0.935755136058948
2008,YR2008,United States,USA,49319.4788649957,0.537734551397643
2008,YR2008,Uruguay,URY,10732.0112766921,0
2008,YR2008,Uzbekistan,UZB,1470.59518910222,4.12616145009485
2008,YR2008,Vanuatu,VUT,2970.39186299374,0
2008,YR2008,"Venezuela, RB",VEN,14920.447414239,19.5026030009672
2008,YR2008,Vietnam,VNM,1198.41721350262,7.46514960649083
2008,YR2008,Virgin Islands (U.S.),VIR,42491.4540238816,0
2008,YR2008,West Bank and Gaza,PSE,2112.48368880484,0
2008,YR2008,"Yemen, Rep.",YEM,1262.01821783006,33.8991131436105
2008,YR2008,Zambia,ZMB,1309.2816486784,0
2008,YR2008,Zimbabwe,ZWE,725.575973686015,0
